gender_Female,gender_Male,job_Argiculture,job_Entertainment,job_Financial Services,job_Health,job_IT,job_Manufacturing,job_Property,job_Retail,car_No,state_NSW,state_QLD,age,wealth_segment,tenure,property_valuation,profit
1,0,0,0,0,0,0,0,0,1,1,0,1,54,1,10.0,1,553.85
0,1,0,0,0,0,0,0,0,0,1,1,0,47,3,10.0,5,446.6128571428572
0,1,0,0,0,0,0,0,0,0,1,0,1,38,3,17.0,3,303.6028571428572
0,1,0,0,0,0,0,1,0,0,1,1,0,40,2,7.0,10,243.135
0,1,0,0,0,0,0,0,0,0,1,1,0,45,1,18.0,9,132.41
0,1,0,0,0,0,0,0,1,0,0,0,0,27,1,7.0,10,382.338
0,1,0,0,0,0,0,1,0,0,1,0,1,40,1,11.0,3,765.8449999999999
0,1,0,0,0,0,0,1,0,0,0,0,1,20,1,2.0,9,534.0260000000001
1,0,0,0,0,0,0,0,0,0,1,0,0,40,1,17.0,5,317.63333333333327
0,1,0,0,1,0,0,0,0,0,0,0,0,62,1,10.0,6,215.33
0,1,0,0,1,0,0,0,0,0,1,0,0,40,3,12.0,8,525.5255555555555
1,0,0,0,0,0,0,1,0,0,0,1,0,42,3,16.0,10,508.7780000000001
0,1,0,0,0,1,0,0,0,0,0,0,0,45,3,8.0,7,576.242
1,0,0,0,0,1,0,0,0,0,1,0,0,43,1,16.0,8,398.0316666666667
0,1,0,0,1,0,0,0,0,0,1,1,0,27,3,13.0,9,538.26625
0,1,0,0,0,0,0,0,0,0,0,1,0,58,1,19.0,9,383.38142857142856
0,1,0,0,0,1,0,0,0,0,1,1,0,48,2,11.0,8,948.2766666666666
0,1,0,0,0,0,0,1,0,0,0,1,0,42,2,14.0,8,270.30285714285714
1,0,0,0,0,1,0,0,0,0,0,0,1,64,1,11.0,5,611.7533333333334
1,0,0,0,0,0,0,0,1,0,0,1,0,41,1,16.0,4,978.5566666666667
0,1,0,0,0,1,0,0,0,0,0,0,0,42,1,12.0,8,1039.1450000000002
1,0,0,0,0,0,0,0,1,0,1,1,0,46,1,15.0,11,148.2166666666667
0,0,0,0,0,0,1,0,0,0,0,1,0,39,2,10.0,10,241.17400000000004
1,0,0,0,0,0,0,0,0,0,0,1,0,43,1,14.0,10,1205.945
1,0,0,0,0,0,0,0,0,0,1,1,0,45,3,8.0,5,403.78666666666663
1,0,0,0,0,1,0,0,0,0,0,1,0,48,1,5.0,9,525.8439999999999
0,1,0,0,0,1,0,0,0,0,0,0,1,38,2,20.0,3,822.0933333333332
0,1,0,0,0,0,0,0,0,1,1,0,1,40,3,16.0,8,234.8957142857143
0,1,0,0,0,0,0,0,0,0,0,1,0,43,1,6.0,9,499.6716666666667
1,0,0,0,1,0,0,0,0,0,1,1,0,25,1,5.0,8,277.77750000000003
1,0,0,0,0,0,0,1,0,0,0,1,0,49,3,8.0,12,503.77333333333337
1,0,0,0,0,0,0,0,0,0,1,1,0,61,3,17.0,9,297.22
0,1,0,0,0,1,0,0,0,0,1,0,0,45,3,5.0,11,504.0075
1,0,0,0,1,0,0,0,0,0,1,0,0,42,3,15.0,7,127.595
1,0,0,0,1,0,0,0,0,0,1,1,0,36,1,14.0,9,673.5600000000001
0,1,0,0,0,1,0,0,0,0,0,0,0,53,1,8.0,9,880.4075
1,0,0,0,0,0,0,0,0,0,1,0,0,40,2,18.0,4,387.24800000000005
0,1,0,0,0,0,0,1,0,0,1,1,0,43,2,10.0,9,275.9033333333333
1,0,0,0,0,0,0,0,0,1,1,0,0,41,1,18.0,6,330.19666666666666
1,0,0,0,0,0,0,1,0,0,1,0,0,38,1,4.0,6,428.84
0,1,0,0,0,0,0,0,0,1,0,1,0,37,3,21.0,9,377.69571428571425
1,0,0,0,1,0,0,0,0,0,0,0,0,35,1,11.0,9,909.5357142857143
0,1,0,0,0,0,0,0,0,1,0,0,0,32,1,17.0,9,668.8340000000001
1,0,0,0,0,0,0,1,0,0,0,1,0,58,1,13.0,11,773.1940000000001
0,1,0,0,0,0,0,0,0,1,0,1,0,31,2,14.0,10,630.8160000000001
0,1,0,0,1,0,0,0,0,0,1,1,0,37,1,13.0,9,557.5266666666668
1,0,0,0,0,0,0,0,0,0,0,1,0,33,3,4.0,8,569.334
1,0,0,0,0,0,0,0,0,0,0,0,0,19,1,1.0,10,379.37125
0,1,0,0,0,1,0,0,0,0,0,1,0,17,3,2.0,10,760.5622222222223
0,1,1,0,0,0,0,0,0,0,1,1,0,39,3,8.0,12,369.2414285714286
1,0,0,0,1,0,0,0,0,0,1,1,0,53,1,11.0,4,433.7533333333334
1,0,0,0,0,1,0,0,0,0,0,0,0,43,1,10.0,5,858.9425000000001
1,0,0,0,1,0,0,0,0,0,1,1,0,22,2,4.0,9,585.09
1,0,0,0,0,0,0,1,0,0,0,1,0,41,1,18.0,8,59.946666666666665
0,1,0,0,0,1,0,0,0,0,0,1,0,20,1,2.0,7,613.336
1,0,0,0,1,0,0,0,0,0,1,0,1,50,1,14.0,7,583.9066666666666
1,0,0,0,0,1,0,0,0,0,1,0,1,44,2,10.0,3,339.17
1,0,0,0,0,0,0,1,0,0,0,0,1,17,3,2.0,7,837.2333333333332
0,0,0,0,0,0,1,0,0,0,0,0,0,39,2,10.0,8,735.9272727272727
0,1,0,0,1,0,0,0,0,0,1,1,0,43,2,22.0,10,838.5675
0,1,1,0,0,0,0,0,0,0,1,1,0,40,1,20.0,10,844.6425
0,1,0,0,1,0,0,0,0,0,0,1,0,61,1,16.0,2,456.17571428571426
1,0,0,0,0,0,0,0,0,1,0,1,0,54,1,4.0,8,574.2377777777778
0,1,0,0,0,1,0,0,0,0,0,0,0,62,1,16.0,9,710.008
0,1,0,0,0,0,0,0,1,0,0,1,0,48,2,8.0,10,867.4366666666665
1,0,0,0,0,0,0,0,0,0,0,1,0,29,1,21.0,7,975.49
0,1,0,0,0,0,0,1,0,0,1,1,0,44,1,16.0,10,642.9
1,0,0,0,0,1,0,0,0,0,0,1,0,35,3,17.0,7,536.0016666666667
1,0,0,0,0,1,0,0,0,0,0,0,0,40,3,14.0,7,562.575
1,0,0,0,0,0,0,0,0,0,1,1,0,47,2,5.0,8,475.8375000000001
1,0,0,0,1,0,0,0,0,0,1,1,0,23,3,3.0,12,337.44
0,0,0,0,0,0,1,0,0,0,0,0,0,39,1,10.0,2,1073.355
1,0,0,0,0,0,0,0,1,0,1,0,1,49,3,6.0,7,427.68777777777785
1,0,0,0,0,0,0,0,0,0,1,1,0,16,3,1.0,10,517.4266666666666
1,0,0,0,0,0,0,0,0,1,1,0,1,17,2,1.0,9,681.4579999999999
0,1,0,0,1,0,0,0,0,0,1,1,0,32,3,11.0,10,850.7
0,1,0,0,1,0,0,0,0,0,1,0,0,62,2,7.0,9,687.3533333333334
1,0,0,0,0,0,0,0,0,0,0,1,0,46,3,15.0,9,359.64200000000005
0,1,0,0,0,0,0,1,0,0,0,1,0,31,2,14.0,9,379.5133333333333
0,1,0,0,0,0,0,1,0,0,0,0,1,52,3,10.0,1,230.95666666666668
0,1,0,0,0,0,0,0,0,0,1,0,0,34,1,9.0,4,420.53999999999996
1,0,0,0,0,0,0,0,0,0,1,0,1,29,3,8.0,8,522.874
1,0,0,0,0,0,1,0,0,0,0,1,0,23,3,7.0,9,165.48499999999999
0,1,0,0,0,1,0,0,0,0,1,0,0,58,1,12.0,6,1660.88
0,1,0,0,1,0,0,0,0,0,0,1,0,40,1,9.0,11,826.15
1,0,0,0,0,0,0,0,1,0,0,1,0,29,1,5.0,9,314.43333333333334
0,1,0,0,0,1,0,0,0,0,0,0,1,40,1,5.0,3,278.73199999999997
1,0,0,0,0,0,0,1,0,0,1,0,1,61,3,20.0,2,608.632
0,1,0,0,0,0,0,1,0,0,1,1,0,39,1,13.0,10,480.68749999999994
1,0,0,0,0,0,0,1,0,0,1,1,0,19,2,3.0,5,387.6257142857143
0,1,0,0,0,1,0,0,0,0,0,0,1,21,1,5.0,1,582.174
0,1,0,0,0,1,0,0,0,0,0,0,1,25,2,5.0,6,883.3299999999999
1,0,0,0,1,0,0,0,0,0,1,0,0,38,3,12.0,7,709.105
1,0,0,0,0,0,0,1,0,0,0,0,0,61,1,18.0,6,532.2560000000001
0,1,0,0,0,1,0,0,0,0,1,1,0,37,3,13.0,11,485.832
1,0,0,0,0,0,0,0,1,0,0,1,0,40,2,11.0,8,750.1440000000001
1,0,0,0,1,0,0,0,0,0,0,1,0,46,3,18.0,11,468.32
1,0,0,0,0,0,0,0,0,0,1,0,1,59,3,13.0,5,532.4883333333333
1,0,0,0,1,0,0,0,0,0,1,1,0,49,2,18.0,8,529.1655555555556
1,0,0,0,0,0,0,0,0,1,1,1,0,51,1,5.0,9,1279.3999999999999
1,0,0,0,0,0,0,0,0,1,0,0,1,43,1,11.0,7,605.7850000000001
0,1,0,0,0,0,0,0,1,0,0,0,1,46,3,15.0,2,271.5416666666667
1,0,0,0,0,0,0,0,0,0,0,1,0,36,1,18.0,8,633.8675
0,1,0,0,0,1,0,0,0,0,0,0,0,27,2,19.0,12,643.7033333333334
0,1,0,0,1,0,0,0,0,0,0,0,1,21,2,2.0,1,967.1283333333332
1,0,0,0,0,0,0,1,0,0,1,1,0,53,2,18.0,8,645.9719999999999
0,1,0,0,0,0,0,0,0,1,0,1,0,55,1,19.0,10,781.8280000000001
0,1,0,0,0,0,0,1,0,0,1,0,0,48,1,16.0,1,644.6123076923078
0,1,0,0,0,0,0,0,1,0,0,0,0,50,3,12.0,3,611.1633333333333
1,0,0,0,0,0,0,0,0,0,1,1,0,20,3,5.0,6,705.9022222222222
1,0,0,0,0,0,0,1,0,0,0,1,0,44,2,7.0,11,529.3599999999999
1,0,0,0,0,0,0,0,0,0,1,1,0,41,1,18.0,9,333.155
1,0,0,0,0,0,0,0,0,1,1,1,0,33,3,17.0,5,584.6325
1,0,0,0,0,0,0,1,0,0,1,0,1,52,2,16.0,3,666.1560000000001
1,0,0,0,0,0,0,0,0,0,0,0,1,18,1,2.0,6,595.5540000000001
1,0,0,1,0,0,0,0,0,0,1,0,0,49,1,18.0,8,311.67249999999996
1,0,0,0,0,0,0,0,0,0,1,1,0,41,1,9.0,10,721.3057142857142
0,1,0,0,0,0,0,1,0,0,0,1,0,31,1,16.0,12,1187.0899999999997
0,1,0,0,0,0,0,0,0,0,1,0,0,59,1,17.0,7,1365.6549999999997
0,1,0,0,1,0,0,0,0,0,0,1,0,35,1,6.0,8,516.7936363636364
1,0,0,0,0,0,0,1,0,0,0,1,0,26,2,3.0,8,359.1955555555556
0,1,0,0,0,0,0,1,0,0,1,0,1,55,1,13.0,2,476.28000000000003
0,1,0,0,1,0,0,0,0,0,1,0,1,18,2,2.0,6,213.108
0,1,0,0,1,0,0,0,0,0,0,0,0,22,2,4.0,8,344.4171428571429
1,0,0,0,1,0,0,0,0,0,0,1,0,39,3,13.0,11,273.476
1,0,0,0,1,0,0,0,0,0,0,0,0,22,2,2.0,10,379.07
1,0,0,0,0,0,0,1,0,0,0,0,0,26,1,9.0,6,595.9833333333333
1,0,0,0,0,0,0,1,0,0,1,0,0,27,2,1.0,7,514.1083333333333
1,0,0,0,1,0,0,0,0,0,1,0,0,29,2,12.0,4,591.8266666666667
1,0,0,0,0,1,0,0,0,0,0,1,0,19,2,1.0,9,99.8025
1,0,0,1,0,0,0,0,0,0,0,1,0,28,1,12.0,9,118.35749999999996
0,1,0,0,0,0,0,1,0,0,0,1,0,38,1,10.0,5,481.96857142857147
0,1,0,0,0,0,0,0,0,0,1,0,0,50,2,17.0,10,421.44333333333344
0,1,0,0,0,1,0,0,0,0,0,1,0,48,1,12.0,9,683.0828571428572
0,1,0,1,0,0,0,0,0,0,0,0,0,58,1,16.0,8,456.88166666666666
1,0,0,0,0,1,0,0,0,0,0,1,0,26,1,4.0,10,476.0775
0,1,0,0,0,0,0,1,0,0,1,1,0,17,2,2.0,10,524.5928571428572
1,0,0,0,0,0,0,0,0,1,1,1,0,35,1,7.0,6,583.4766666666667
0,1,0,0,0,0,0,0,0,1,0,1,0,58,1,20.0,9,475.88
0,1,0,0,1,0,0,0,0,0,1,0,0,59,3,10.0,8,518.4122222222223
1,0,0,0,0,0,0,0,0,0,0,0,0,46,3,9.0,6,917.1366666666667
0,1,0,0,0,0,0,1,0,0,0,1,0,20,1,2.0,8,348.42600000000004
0,1,0,0,0,0,0,0,0,0,0,1,0,46,1,12.0,9,384.76
1,0,0,0,1,0,0,0,0,0,0,0,1,58,2,16.0,4,513.8166666666667
0,1,0,0,0,0,0,0,0,0,1,0,0,39,2,5.0,8,415.33599999999996
0,0,0,0,0,0,1,0,0,0,1,0,1,39,3,10.0,7,634.8755555555555
0,1,0,0,0,1,0,0,0,0,1,1,0,31,1,9.0,8,618.1450000000001
0,1,0,0,0,0,0,0,0,1,0,1,0,43,2,17.0,8,355.3185714285715
0,1,0,0,0,0,0,1,0,0,0,0,1,17,2,2.0,7,904.6099999999999
0,1,0,0,0,0,0,1,0,0,1,0,0,53,1,8.0,8,626.458
1,0,0,0,0,0,0,1,0,0,0,0,0,22,2,3.0,7,661.56
1,0,0,0,0,0,0,0,0,0,1,0,1,45,2,9.0,4,306.9066666666667
0,1,0,0,0,0,0,0,1,0,0,0,0,25,3,6.0,9,329.40222222222224
0,1,0,0,0,0,0,0,0,0,0,1,0,28,1,17.0,8,408.5657142857143
0,1,0,0,0,0,0,0,0,1,0,0,0,19,3,2.0,10,559.898
1,0,0,0,1,0,0,0,0,0,1,1,0,44,1,10.0,7,905.6999999999998
0,1,0,0,1,0,0,0,0,0,0,1,0,39,2,19.0,5,809.0233333333334
1,0,0,0,0,1,0,0,0,0,1,0,1,37,1,12.0,4,742.0625
1,0,0,0,0,0,0,0,0,1,0,0,1,21,1,3.0,7,1039.785
1,0,0,0,0,0,0,0,0,0,1,1,0,63,1,7.0,11,979.8925
0,1,0,0,0,0,0,1,0,0,1,1,0,30,3,12.0,12,153.65499999999992
0,1,0,0,0,0,0,0,1,0,1,1,0,27,2,2.0,6,720.8774999999999
1,0,0,0,0,0,0,0,0,1,1,0,1,64,1,20.0,7,630.1100000000001
1,0,0,0,0,0,0,0,1,0,0,0,1,23,1,2.0,3,614.4533333333333
0,1,0,0,0,1,0,0,0,0,1,0,1,52,1,12.0,7,819.3466666666667
1,0,0,0,1,0,0,0,0,0,0,1,0,28,1,21.0,6,747.75
1,0,0,0,0,0,0,0,0,0,1,0,1,57,3,9.0,3,789.7725
0,1,0,1,0,0,0,0,0,0,1,0,1,50,1,10.0,2,845.1728571428572
1,0,0,0,0,1,0,0,0,0,0,1,0,59,1,10.0,9,616.126
0,1,0,0,0,0,1,0,0,0,0,0,1,23,2,8.0,3,476.5133333333334
0,1,0,0,1,0,0,0,0,0,0,1,0,20,1,4.0,11,366.392
0,1,0,0,0,0,0,0,0,1,0,0,0,16,3,1.0,11,379.49499999999995
1,0,0,0,0,0,0,0,1,0,0,1,0,48,1,18.0,7,518.1075
0,1,0,0,0,0,1,0,0,0,0,1,0,43,1,18.0,5,514.72
0,1,0,0,0,0,0,1,0,0,1,0,0,36,1,8.0,7,804.182
0,1,0,0,0,1,0,0,0,0,1,0,0,39,1,7.0,8,476.93833333333345
1,0,0,0,1,0,0,0,0,0,0,0,0,22,2,6.0,7,947.9066666666666
0,1,0,0,0,1,0,0,0,0,1,0,1,24,3,9.0,8,693.7577777777778
0,1,0,0,0,0,0,0,0,0,1,0,1,57,3,19.0,9,582.5975000000001
1,0,0,0,0,1,0,0,0,0,0,1,0,38,1,10.0,5,597.0157142857144
0,1,0,0,0,0,0,1,0,0,1,1,0,58,1,19.0,7,527.3549999999999
1,0,0,0,0,0,0,1,0,0,0,1,0,37,3,15.0,9,784.18
1,0,0,0,0,1,0,0,0,0,1,1,0,41,3,20.0,6,312.12249999999995
1,0,0,0,0,0,0,0,0,1,0,1,0,36,3,9.0,6,133.83333333333334
1,0,0,0,0,1,0,0,0,0,0,1,0,39,3,5.0,8,425.60749999999996
0,1,0,0,1,0,0,0,0,0,1,0,0,31,3,12.0,5,682.9700000000001
0,1,0,0,0,1,0,0,0,0,1,0,0,46,1,10.0,6,974.6249999999999
1,0,0,0,0,0,0,1,0,0,0,0,0,52,3,16.0,1,737.508
1,0,0,0,0,0,0,0,1,0,0,0,1,62,3,11.0,2,718.0740000000001
1,0,0,0,0,0,0,0,0,0,1,0,1,46,1,17.0,4,758.556
1,0,0,0,0,0,0,0,0,1,0,0,0,18,2,3.0,10,340.72
0,1,0,0,0,0,0,0,0,1,0,1,0,42,1,7.0,6,685.3080000000001
1,0,0,0,0,0,0,1,0,0,1,1,0,18,1,2.0,8,387.1933333333333
1,0,0,0,0,0,0,1,0,0,1,1,0,22,1,5.0,1,1070.1585714285716
0,1,0,0,1,0,0,0,0,0,1,1,0,55,1,16.0,10,569.1385714285714
0,1,0,0,0,0,0,0,0,1,0,1,0,19,1,3.0,7,302.55249999999995
1,0,0,0,0,0,0,0,0,0,1,0,0,24,1,9.0,8,405.89428571428573
0,1,0,0,1,0,0,0,0,0,0,1,0,46,1,6.0,10,792.0375
0,1,0,0,1,0,0,0,0,0,0,0,0,44,3,17.0,7,594.6
1,0,0,0,0,0,0,1,0,0,1,1,0,32,3,16.0,10,224.40333333333334
1,0,0,0,0,0,0,0,0,1,0,0,1,22,1,3.0,9,242.3414285714286
0,1,0,0,0,0,0,1,0,0,1,1,0,25,1,6.0,9,225.0
1,0,0,0,0,0,0,1,0,0,1,0,0,21,1,5.0,8,305.6218181818181
0,1,0,0,0,0,0,1,0,0,0,0,0,39,1,8.0,9,221.72333333333336
0,1,0,0,1,0,0,0,0,0,0,1,0,39,3,7.0,7,677.94
1,0,0,0,0,0,0,0,1,0,1,1,0,39,1,15.0,5,914.2342857142856
1,0,0,0,0,0,0,0,0,1,0,0,0,41,2,17.0,7,212.18000000000004
0,1,0,0,0,0,0,0,0,0,0,1,0,43,3,10.0,9,576.7216666666667
1,0,0,0,0,0,0,0,0,0,0,0,0,37,2,5.0,10,678.9266666666666
1,0,0,0,1,0,0,0,0,0,1,1,0,26,1,5.0,9,176.30428571428573
0,0,0,0,0,0,1,0,0,0,0,0,1,39,2,10.0,8,324.06333333333333
1,0,0,0,1,0,0,0,0,0,0,0,1,18,3,3.0,7,361.40166666666664
1,0,0,0,1,0,0,0,0,0,1,1,0,44,3,15.0,9,946.4959999999999
1,0,0,0,0,0,0,0,0,0,0,1,0,60,1,19.0,10,320.4428571428572
1,0,0,0,0,0,1,0,0,0,0,1,0,41,2,21.0,7,312.52000000000004
0,1,0,0,1,0,0,0,0,0,1,1,0,41,1,4.0,10,103.86999999999996
0,1,0,0,0,0,0,0,0,1,0,1,0,20,1,1.0,7,610.7662500000001
0,1,0,0,0,0,0,0,0,0,0,0,1,47,1,12.0,9,422.06666666666666
0,1,0,0,1,0,0,0,0,0,1,0,0,50,2,12.0,7,1611.22
0,1,0,0,0,0,1,0,0,0,1,1,0,39,1,21.0,10,738.164
1,0,0,0,1,0,0,0,0,0,0,0,0,40,1,4.0,9,198.22000000000003
1,0,1,0,0,0,0,0,0,0,0,1,0,39,1,15.0,11,1066.9399999999998
0,1,1,0,0,0,0,0,0,0,1,1,0,49,2,19.0,10,249.46333333333334
1,0,0,0,0,0,0,1,0,0,0,1,0,31,1,14.0,9,520.318
1,0,0,0,0,0,0,1,0,0,0,1,0,42,2,10.0,9,395.98625000000004
0,1,0,0,0,1,0,0,0,0,1,1,0,62,1,20.0,8,785.07
0,1,0,0,0,0,0,0,1,0,1,0,0,22,1,5.0,8,859.6975
0,1,0,0,0,1,0,0,0,0,1,0,1,41,2,22.0,7,1292.6274999999998
0,1,0,0,0,0,1,0,0,0,0,0,0,53,1,19.0,7,648.5642857142858
1,0,0,1,0,0,0,0,0,0,1,0,0,49,1,11.0,8,724.1183333333333
0,1,0,0,1,0,0,0,0,0,0,1,0,50,2,10.0,1,690.9066666666668
1,0,0,0,0,0,0,0,0,1,1,0,1,56,2,5.0,3,169.24499999999998
0,1,0,0,0,1,0,0,0,0,0,0,0,16,1,1.0,2,780.3083333333334
1,0,0,0,1,0,0,0,0,0,1,1,0,41,2,9.0,12,391.1033333333333
0,1,0,0,0,1,0,0,0,0,1,0,0,33,1,16.0,9,600.38
0,1,0,0,0,0,0,0,0,0,1,0,0,40,2,16.0,4,300.1433333333333
0,1,0,0,0,0,0,0,0,0,1,1,0,39,2,6.0,10,309.0842857142857
0,1,0,0,0,0,0,0,0,1,0,0,1,46,1,9.0,7,867.952
0,1,0,1,0,0,0,0,0,0,0,1,0,38,2,17.0,9,459.46000000000015
0,1,0,0,0,0,1,0,0,0,0,1,0,43,1,19.0,9,594.5999999999999
0,1,0,0,1,0,0,0,0,0,1,1,0,41,3,6.0,2,833.5
1,0,0,0,1,0,0,0,0,0,1,1,0,50,2,15.0,11,227.3625
0,1,0,0,0,1,0,0,0,0,1,0,0,43,1,14.0,10,257.38124999999997
1,0,0,0,0,0,0,1,0,0,0,1,0,41,2,7.0,10,663.7874999999999
0,1,0,0,1,0,0,0,0,0,1,1,0,61,1,10.0,7,277.10857142857134
1,0,0,0,0,0,0,0,0,0,0,0,0,20,1,2.0,9,855.866
0,1,0,0,1,0,0,0,0,0,0,1,0,43,1,14.0,7,206.93999999999997
0,1,0,0,1,0,0,0,0,0,1,0,0,18,1,1.0,9,272.63199999999995
0,1,0,0,1,0,0,0,0,0,1,0,1,54,1,11.0,3,25.08999999999999
1,0,0,0,0,0,0,0,0,0,1,0,0,32,2,15.0,9,316.16249999999997
1,0,0,0,1,0,0,0,0,0,0,0,1,58,2,12.0,4,709.2049999999999
1,0,0,0,1,0,0,0,0,0,0,0,0,49,3,16.0,2,716.2725
1,0,0,0,0,0,0,0,1,0,1,1,0,39,3,7.0,10,393.7183333333333
0,1,0,0,0,0,0,1,0,0,1,0,1,39,1,11.0,9,324.93500000000006
1,0,0,0,0,0,0,1,0,0,1,1,0,36,1,18.0,8,400.3544444444445
1,0,0,0,0,1,0,0,0,0,1,0,0,40,1,8.0,7,418.42999999999995
0,1,0,0,0,1,0,0,0,0,1,1,0,41,3,14.0,8,552.4639999999999
0,1,0,0,0,0,0,1,0,0,0,0,0,20,1,1.0,8,997.3374999999999
1,0,0,0,0,0,0,0,0,0,0,0,1,48,1,15.0,7,791.19
1,0,0,0,0,0,0,1,0,0,1,0,1,22,1,1.0,7,200.35000000000008
0,1,0,0,1,0,0,0,0,0,0,1,0,17,1,1.0,8,807.9814285714286
0,1,0,0,1,0,0,0,0,0,0,1,0,23,1,2.0,9,510.42
0,1,0,0,0,0,0,0,0,0,0,0,1,32,2,7.0,8,581.4033333333333
1,0,0,0,0,1,0,0,0,0,0,0,1,23,1,4.0,6,427.1824999999999
0,1,0,0,0,0,0,0,0,0,1,1,0,58,1,20.0,10,376.965
1,0,0,0,1,0,0,0,0,0,1,1,0,22,1,1.0,9,427.2871428571429
1,0,0,0,0,0,0,0,0,0,1,1,0,30,1,21.0,1,252.656
1,0,0,0,0,0,0,0,0,0,1,0,0,50,3,15.0,2,560.4114285714286
1,0,0,0,0,0,0,1,0,0,1,0,1,53,2,15.0,7,433.0075
1,0,0,0,0,0,0,1,0,0,1,0,0,29,1,1.0,5,404.738
1,0,0,0,0,1,0,0,0,0,0,0,0,24,3,7.0,8,767.6466666666666
1,0,0,0,1,0,0,0,0,0,1,1,0,36,2,13.0,12,1095.235714285714
1,0,0,0,0,0,0,0,0,0,0,0,0,46,2,16.0,11,424.524
1,0,0,0,1,0,0,0,0,0,0,0,1,24,1,9.0,3,742.4424999999999
0,1,0,0,0,0,0,0,0,0,0,1,0,41,1,7.0,11,1035.332857142857
0,1,0,0,0,0,0,1,0,0,0,0,1,19,1,1.0,7,309.0475
1,0,0,0,0,0,0,1,0,0,1,1,0,49,1,8.0,11,505.82545454545453
1,0,1,0,0,0,0,0,0,0,0,0,1,41,1,22.0,4,345.63750000000005
1,0,0,0,1,0,0,0,0,0,1,1,0,19,1,3.0,7,262.03375
0,1,0,0,0,0,0,1,0,0,1,1,0,45,2,11.0,10,538.0274999999999
1,0,0,0,0,0,0,0,1,0,0,0,1,58,3,11.0,8,527.0677777777778
0,0,0,0,0,0,1,0,0,0,1,0,1,39,2,10.0,9,404.42499999999995
0,0,0,0,0,0,1,0,0,0,0,1,0,39,1,10.0,9,575.6750000000001
1,0,0,0,0,0,0,1,0,0,1,0,0,21,2,3.0,8,444.6133333333334
0,1,0,0,0,1,0,0,0,0,0,1,0,37,1,4.0,11,686.4314285714287
1,0,0,1,0,0,0,0,0,0,1,0,0,44,2,11.0,7,91.5125
0,1,0,0,0,0,0,1,0,0,1,0,0,22,2,2.0,7,564.4283333333334
1,0,0,0,0,1,0,0,0,0,1,1,0,53,1,13.0,1,830.6357142857142
1,0,0,0,1,0,0,0,0,0,1,0,0,47,1,12.0,5,778.0000000000001
0,1,0,0,0,0,0,0,0,0,0,0,0,41,2,16.0,8,499.0666666666666
1,0,0,0,1,0,0,0,0,0,0,0,0,24,1,9.0,10,684.8938461538462
0,1,0,0,1,0,0,0,0,0,0,0,0,58,1,17.0,7,260.4866666666666
0,1,0,0,0,0,0,1,0,0,0,0,0,30,1,19.0,8,471.6
0,1,0,0,0,0,0,0,1,0,0,0,0,52,2,12.0,9,574.6200000000001
1,0,0,0,0,0,0,1,0,0,1,1,0,53,1,13.0,8,559.9785714285714
0,1,0,0,0,0,0,0,0,1,1,1,0,40,1,14.0,4,415.37800000000004
1,0,0,0,0,1,0,0,0,0,1,0,0,46,3,5.0,7,294.77833333333336
0,1,0,0,0,0,0,0,0,0,0,1,0,41,1,6.0,8,565.0933333333334
0,1,0,0,0,0,0,1,0,0,0,0,1,38,1,16.0,7,538.6614285714286
1,0,0,0,0,0,0,1,0,0,0,0,0,59,2,14.0,8,1178.955714285714
0,1,0,0,0,1,0,0,0,0,1,0,0,44,1,7.0,7,300.7175
1,0,0,0,1,0,0,0,0,0,1,0,0,58,1,13.0,9,251.78249999999997
0,1,0,0,0,0,1,0,0,0,1,1,0,58,3,7.0,8,322.585
1,0,0,0,1,0,0,0,0,0,0,0,1,49,1,4.0,12,389.56000000000006
1,0,0,0,0,0,0,1,0,0,0,0,0,32,1,5.0,5,475.31874999999997
0,1,0,0,0,0,0,0,0,0,1,0,0,60,2,5.0,7,218.09750000000003
1,0,0,0,0,0,0,1,0,0,0,1,0,36,1,14.0,4,800.0
0,1,1,0,0,0,0,0,0,0,0,0,1,25,3,4.0,5,460.4216666666666
1,0,0,0,1,0,0,0,0,0,0,1,0,41,3,8.0,10,569.5345454545455
1,0,0,0,0,0,0,0,0,0,0,1,0,30,3,14.0,12,367.7857142857143
1,0,0,0,1,0,0,0,0,0,0,1,0,27,3,7.0,8,1343.8833333333334
1,0,0,0,1,0,0,0,0,0,1,0,1,16,1,1.0,6,285.9871428571428
0,0,0,0,0,0,1,0,0,0,1,0,0,39,3,10.0,10,887.0933333333334
1,0,0,0,1,0,0,0,0,0,1,0,1,31,2,6.0,9,728.787
0,1,0,0,0,0,0,0,0,0,0,1,0,37,1,10.0,7,688.1533333333333
1,0,0,0,0,0,0,0,0,1,0,1,0,39,1,18.0,9,602.7375
0,1,0,0,0,0,0,0,0,0,1,0,1,64,3,10.0,3,210.505
1,0,0,0,0,0,0,0,0,0,1,0,1,38,3,11.0,4,646.1233333333333
0,1,0,0,0,0,0,0,1,0,0,1,0,42,1,5.0,8,727.3316666666666
0,1,0,1,0,0,0,0,0,0,1,0,1,58,1,12.0,8,429.08099999999996
1,0,0,0,0,0,0,1,0,0,1,1,0,36,2,5.0,9,168.74200000000005
0,1,0,0,1,0,0,0,0,0,0,1,0,39,1,17.0,11,530.03
0,1,0,0,0,1,0,0,0,0,1,0,0,50,3,11.0,8,105.87571428571424
